image,xmin,ymin,xmax,ymax
frame_000418.PNG,521.0,187.09,585.91,254.1
frame_000419.PNG,521.0,187.09,585.91,254.1
frame_000420.PNG,521.0,187.09,585.91,254.1
frame_000421.PNG,521.0,187.09,585.91,254.1
frame_000422.PNG,521.0,187.09,585.91,254.1
frame_000423.PNG,521.0,187.09,585.91,254.1
frame_000424.PNG,521.0,187.09,585.91,254.1
frame_000425.PNG,521.0,187.09,585.91,254.1
frame_000426.PNG,521.0,187.09,585.91,254.1
frame_000427.PNG,521.0,187.09,585.91,254.1
frame_000428.PNG,521.0,187.09,585.91,254.1
frame_000429.PNG,521.0,187.09,585.91,254.1
frame_000430.PNG,521.0,187.09,585.91,254.1
frame_000431.PNG,521.0,187.09,585.91,254.1
frame_000432.PNG,521.0,187.09,585.91,254.1
frame_000433.PNG,521.0,187.09,585.91,254.1
frame_000434.PNG,521.0,187.09,585.91,254.1
frame_000435.PNG,521.0,187.09,585.91,254.1
frame_000436.PNG,521.0,187.09,585.91,254.1
frame_000437.PNG,521.0,187.09,585.91,254.1
frame_000438.PNG,521.0,187.09,585.91,254.1
frame_000439.PNG,521.0,187.09,585.91,254.1
frame_000440.PNG,521.0,187.09,585.91,254.1
frame_000441.PNG,521.0,187.09,585.91,254.1
frame_000442.PNG,521.0,187.09,585.91,254.1
frame_000443.PNG,521.0,187.09,585.91,254.1
frame_000444.PNG,521.0,187.09,585.91,254.1
frame_000445.PNG,521.0,187.09,585.91,254.1
frame_000446.PNG,521.0,187.09,585.91,254.1
frame_000447.PNG,521.0,187.09,585.91,254.1
frame_000448.PNG,521.0,187.09,585.91,254.1
frame_000449.PNG,521.0,187.09,585.91,254.1
frame_000450.PNG,521.0,187.09,585.91,254.1
frame_000451.PNG,521.0,187.09,585.91,254.1
frame_000452.PNG,521.0,187.09,585.91,254.1
frame_000453.PNG,521.0,187.09,585.91,254.1
frame_000454.PNG,521.0,187.09,585.91,254.1
frame_000455.PNG,521.0,187.09,585.91,254.1
frame_000456.PNG,521.0,187.09,585.91,254.1
frame_000457.PNG,521.0,187.09,585.91,254.1
frame_000458.PNG,521.0,187.09,585.91,254.1
frame_000459.PNG,521.0,187.09,585.91,254.1
frame_000460.PNG,521.0,187.09,585.91,254.1
frame_000461.PNG,521.0,187.09,585.91,254.1
frame_000462.PNG,521.0,187.09,585.91,254.1
frame_000463.PNG,521.0,187.09,585.91,254.1
frame_000464.PNG,521.0,187.09,585.91,254.1
frame_000465.PNG,521.0,187.09,585.91,254.1
frame_000466.PNG,521.0,187.09,585.91,254.1
frame_000467.PNG,521.0,187.09,585.91,254.1
frame_000468.PNG,521.0,187.09,585.91,254.1
frame_000469.PNG,521.0,187.09,585.91,254.1
frame_000470.PNG,521.0,187.09,585.91,254.1
frame_000471.PNG,521.0,187.09,585.91,254.1
frame_000472.PNG,521.0,187.09,585.91,254.1
frame_000473.PNG,521.0,187.09,585.91,254.1
frame_000474.PNG,521.0,187.09,585.91,254.1
frame_000475.PNG,521.0,187.09,585.91,254.1
frame_000476.PNG,521.0,187.09,585.91,254.1
frame_000477.PNG,521.0,187.09,585.91,254.1
frame_000478.PNG,521.0,187.09,585.91,254.1
frame_000479.PNG,521.0,187.09,585.91,254.1
frame_000480.PNG,521.0,187.09,585.91,254.1
frame_000481.PNG,521.0,187.09,585.91,254.1
frame_000482.PNG,521.0,187.09,585.91,254.1
frame_000483.PNG,521.0,187.09,585.91,254.1
frame_000484.PNG,521.0,187.09,585.91,254.1
frame_000485.PNG,521.0,187.09,585.91,254.1
frame_000486.PNG,521.0,187.09,585.91,254.1
frame_000487.PNG,521.0,187.09,585.91,254.1
frame_000488.PNG,521.0,187.09,585.91,254.1
frame_000489.PNG,521.0,187.09,585.91,254.1
frame_000490.PNG,521.0,187.09,585.91,254.1
frame_000491.PNG,521.0,187.09,585.91,254.1
frame_000492.PNG,521.0,187.09,585.91,254.1
frame_000493.PNG,521.0,187.09,585.91,254.1
frame_000494.PNG,521.0,187.09,585.91,254.1
frame_000495.PNG,521.0,187.09,585.91,254.1
frame_000496.PNG,521.0,187.09,585.91,254.1
frame_000497.PNG,521.0,187.09,585.91,254.1
frame_000498.PNG,521.0,187.09,585.91,254.1
frame_000499.PNG,521.0,187.09,585.91,254.1
frame_000500.PNG,521.0,187.09,585.91,254.1
frame_000501.PNG,521.0,187.09,585.91,254.1
frame_000502.PNG,521.0,187.09,585.91,254.1
frame_000503.PNG,521.0,187.09,585.91,254.1
frame_000504.PNG,521.0,187.09,585.91,254.1
frame_000505.PNG,521.0,187.09,585.91,254.1
frame_000506.PNG,521.0,187.09,585.91,254.1
frame_000507.PNG,521.0,187.09,585.91,254.1
frame_000508.PNG,521.0,187.09,585.91,254.1
frame_000509.PNG,521.0,187.09,585.91,254.1
frame_000510.PNG,521.0,187.09,585.91,254.1
frame_000511.PNG,521.0,187.09,585.91,254.1
frame_000512.PNG,521.0,187.09,585.91,254.1
frame_000513.PNG,521.0,187.09,585.91,254.1
frame_000514.PNG,521.0,187.09,585.91,254.1
frame_000515.PNG,521.0,187.09,585.91,254.1
frame_000516.PNG,521.0,187.09,585.91,254.1
frame_000517.PNG,521.0,187.09,585.91,254.1
frame_000518.PNG,521.0,187.09,585.91,254.1
frame_000519.PNG,521.0,187.09,585.91,254.1
frame_000520.PNG,521.0,187.09,585.91,254.1
frame_000521.PNG,521.0,187.09,585.91,254.1
frame_000522.PNG,521.0,187.09,585.91,254.1
frame_000523.PNG,521.0,187.09,585.91,254.1
frame_000524.PNG,521.0,187.09,585.91,254.1
frame_000525.PNG,521.0,187.09,585.91,254.1
frame_000526.PNG,521.0,187.09,585.91,254.1
frame_000527.PNG,521.0,187.09,585.91,254.1
frame_000528.PNG,521.0,187.09,585.91,254.1
frame_000529.PNG,521.0,187.09,585.91,254.1
frame_000530.PNG,521.0,187.09,585.91,254.1
frame_000531.PNG,521.0,187.09,585.91,254.1
frame_000532.PNG,521.0,187.09,585.91,254.1
frame_000533.PNG,521.0,187.09,585.91,254.1
frame_000534.PNG,521.0,187.09,585.91,254.1
frame_000535.PNG,521.0,187.09,585.91,254.1
frame_000536.PNG,521.0,187.09,585.91,254.1
frame_000537.PNG,521.0,187.09,585.91,254.1
frame_000538.PNG,521.0,187.09,585.91,254.1
frame_000539.PNG,521.0,187.09,585.91,254.1
frame_000540.PNG,521.0,187.09,585.91,254.1
frame_000541.PNG,521.0,187.09,585.91,254.1
frame_000542.PNG,521.0,187.09,585.91,254.1
frame_000543.PNG,521.0,187.09,585.91,254.1
frame_000544.PNG,521.0,187.09,585.91,254.1
frame_000545.PNG,521.0,187.09,585.91,254.1
frame_000546.PNG,521.0,187.09,585.91,254.1
frame_000547.PNG,521.0,187.09,585.91,254.1
frame_000548.PNG,521.0,187.09,585.91,254.1
frame_000549.PNG,521.0,187.09,585.91,254.1
frame_000550.PNG,521.0,187.09,585.91,254.1
frame_000551.PNG,521.0,187.09,585.91,254.1
frame_000552.PNG,521.0,187.09,585.91,254.1
frame_000553.PNG,521.0,187.09,585.91,254.1
frame_000554.PNG,521.0,187.09,585.91,254.1
frame_000555.PNG,521.0,187.09,585.91,254.1
frame_000556.PNG,521.0,187.09,585.91,254.1
frame_000557.PNG,521.0,187.09,585.91,254.1
frame_000558.PNG,521.0,187.09,585.91,254.1
frame_000559.PNG,521.0,187.09,585.91,254.1
frame_000560.PNG,521.0,187.09,585.91,254.1
frame_000561.PNG,521.0,187.09,585.91,254.1
frame_000562.PNG,521.0,187.09,585.91,254.1
frame_000563.PNG,521.0,187.09,585.91,254.1
frame_000564.PNG,521.0,187.09,585.91,254.1
frame_000565.PNG,521.0,187.09,585.91,254.1
frame_000566.PNG,521.0,187.09,585.91,254.1
frame_000567.PNG,521.0,187.09,585.91,254.1
frame_000568.PNG,521.0,187.09,585.91,254.1
frame_000569.PNG,521.0,187.09,585.91,254.1
frame_000570.PNG,521.0,187.09,585.91,254.1
frame_000571.PNG,521.0,187.09,585.91,254.1
frame_000572.PNG,521.0,187.09,585.91,254.1
frame_000573.PNG,521.0,187.09,585.91,254.1
frame_000574.PNG,521.0,187.09,585.91,254.1
frame_000575.PNG,521.0,187.09,585.91,254.1
frame_000576.PNG,521.0,187.09,585.91,254.1
frame_000577.PNG,521.0,187.09,585.91,254.1
frame_000578.PNG,521.0,187.09,585.91,254.1
frame_000579.PNG,521.0,187.09,585.91,254.1
frame_000580.PNG,521.0,187.09,585.91,254.1
frame_000581.PNG,521.0,187.09,585.91,254.1
frame_000582.PNG,521.0,187.09,585.91,254.1
frame_000583.PNG,521.0,187.09,585.91,254.1
frame_000584.PNG,521.0,187.09,585.91,254.1
frame_000585.PNG,521.0,187.09,585.91,254.1
frame_000586.PNG,521.0,187.09,585.91,254.1
frame_000587.PNG,521.0,187.09,585.91,254.1
frame_000588.PNG,521.0,187.09,585.91,254.1
frame_000589.PNG,521.0,187.09,585.91,254.1
frame_000590.PNG,521.0,187.09,585.91,254.1
frame_000591.PNG,521.0,187.09,585.91,254.1
frame_000592.PNG,521.0,187.09,585.91,254.1
frame_000593.PNG,521.0,187.09,585.91,254.1
frame_000594.PNG,521.0,187.09,585.91,254.1
frame_000595.PNG,521.0,187.09,585.91,254.1
frame_000596.PNG,521.0,187.09,585.91,254.1
frame_000597.PNG,521.0,187.09,585.91,254.1
frame_000598.PNG,521.0,187.09,585.91,254.1
frame_000599.PNG,521.0,187.09,585.91,254.1
frame_000600.PNG,521.0,187.09,585.91,254.1
frame_000601.PNG,521.0,187.09,585.91,254.1
frame_000602.PNG,521.0,187.09,585.91,254.1
frame_000603.PNG,521.0,187.09,585.91,254.1
frame_000604.PNG,521.0,187.09,585.91,254.1
frame_000605.PNG,521.0,187.09,585.91,254.1
frame_000606.PNG,521.0,187.09,585.91,254.1
frame_000607.PNG,521.0,187.09,585.91,254.1
frame_000608.PNG,521.0,187.09,585.91,254.1
frame_000609.PNG,521.0,187.09,585.91,254.1
frame_000610.PNG,521.0,187.09,585.91,254.1
frame_000611.PNG,521.0,187.09,585.91,254.1
frame_000612.PNG,521.0,187.09,585.91,254.1
frame_000613.PNG,521.0,187.09,585.91,254.1
frame_000614.PNG,521.0,187.09,585.91,254.1
frame_000615.PNG,521.0,187.09,585.91,254.1
frame_000616.PNG,521.0,187.09,585.91,254.1
frame_000617.PNG,521.0,187.09,585.91,254.1
frame_000618.PNG,521.0,187.09,585.91,254.1
frame_000619.PNG,521.0,187.09,585.91,254.1
frame_000620.PNG,521.0,187.09,585.91,254.1
frame_000621.PNG,521.0,187.09,585.91,254.1
frame_000622.PNG,521.0,187.09,585.91,254.1
frame_000623.PNG,521.0,187.09,585.91,254.1
frame_000624.PNG,521.0,187.09,585.91,254.1
frame_000625.PNG,521.0,187.09,585.91,254.1
frame_000626.PNG,521.0,187.09,585.91,254.1
frame_000627.PNG,521.0,187.09,585.91,254.1
frame_000628.PNG,521.0,187.09,585.91,254.1
frame_000629.PNG,521.0,187.09,585.91,254.1
frame_000630.PNG,521.0,187.09,585.91,254.1
frame_000631.PNG,521.0,187.09,585.91,254.1
frame_000632.PNG,521.0,187.09,585.91,254.1
frame_000633.PNG,521.0,187.09,585.91,254.1
frame_000634.PNG,521.0,187.09,585.91,254.1
frame_000635.PNG,521.0,187.09,585.91,254.1
frame_000636.PNG,521.0,187.09,585.91,254.1
frame_000637.PNG,521.0,187.09,585.91,254.1
frame_000638.PNG,521.0,187.09,585.91,254.1
frame_000639.PNG,521.0,187.09,585.91,254.1
frame_000640.PNG,521.0,187.09,585.91,254.1
frame_000641.PNG,521.0,187.09,585.91,254.1
frame_000642.PNG,521.0,187.09,585.91,254.1
frame_000643.PNG,521.0,187.09,585.91,254.1
frame_000644.PNG,521.0,187.09,585.91,254.1
frame_000645.PNG,521.0,187.09,585.91,254.1
frame_000646.PNG,521.0,187.09,585.91,254.1
frame_000647.PNG,521.0,187.09,585.91,254.1
frame_000648.PNG,521.0,187.09,585.91,254.1
frame_000649.PNG,521.0,187.09,585.91,254.1
frame_000650.PNG,521.0,187.09,585.91,254.1
frame_000651.PNG,521.0,187.09,585.91,254.1
frame_000652.PNG,521.0,187.09,585.91,254.1
frame_000653.PNG,521.0,187.09,585.91,254.1
frame_000654.PNG,521.0,187.09,585.91,254.1
frame_000655.PNG,521.0,187.09,585.91,254.1
frame_000656.PNG,521.0,187.09,585.91,254.1
frame_000657.PNG,521.0,187.09,585.91,254.1
frame_000658.PNG,521.0,187.09,585.91,254.1
frame_000659.PNG,521.0,187.09,585.91,254.1
frame_000660.PNG,521.0,187.09,585.91,254.1
frame_000661.PNG,521.0,187.09,585.91,254.1
frame_000662.PNG,521.0,187.09,585.91,254.1
frame_000663.PNG,521.0,187.09,585.91,254.1
frame_000664.PNG,521.0,187.09,585.91,254.1
frame_000665.PNG,521.0,187.09,585.91,254.1
frame_000666.PNG,521.0,187.09,585.91,254.1
frame_000667.PNG,521.0,187.09,585.91,254.1
frame_000668.PNG,521.0,187.09,585.91,254.1
frame_000669.PNG,521.0,187.09,585.91,254.1
frame_000670.PNG,521.0,187.09,585.91,254.1
frame_000671.PNG,521.0,187.09,585.91,254.1
frame_000672.PNG,521.0,187.09,585.91,254.1
frame_000673.PNG,521.0,187.09,585.91,254.1
frame_000674.PNG,521.0,187.09,585.91,254.1
frame_000675.PNG,521.0,187.09,585.91,254.1
frame_000676.PNG,521.0,187.09,585.91,254.1
frame_000677.PNG,521.0,187.09,585.91,254.1
frame_000678.PNG,521.0,187.09,585.91,254.1
frame_000679.PNG,521.0,187.09,585.91,254.1
frame_000680.PNG,521.0,187.09,585.91,254.1
frame_000681.PNG,521.0,187.09,585.91,254.1
frame_000682.PNG,521.0,187.09,585.91,254.1
frame_000683.PNG,521.0,187.09,585.91,254.1
frame_000684.PNG,521.0,187.09,585.91,254.1
frame_000685.PNG,521.0,187.09,585.91,254.1
frame_000686.PNG,521.0,187.09,585.91,254.1
frame_000687.PNG,521.0,187.09,585.91,254.1
frame_000688.PNG,521.0,187.09,585.91,254.1
frame_000689.PNG,521.0,187.09,585.91,254.1
frame_000690.PNG,521.0,187.09,585.91,254.1
frame_000691.PNG,521.0,187.09,585.91,254.1
frame_000692.PNG,521.0,187.09,585.91,254.1
frame_000693.PNG,521.0,187.09,585.91,254.1
frame_000694.PNG,521.0,187.09,585.91,254.1
frame_000695.PNG,521.0,187.09,585.91,254.1
frame_000696.PNG,521.0,187.09,585.91,254.1
frame_000697.PNG,521.0,187.09,585.91,254.1
frame_000698.PNG,521.0,187.09,585.91,254.1
frame_000699.PNG,521.0,187.09,585.91,254.1
frame_000700.PNG,521.0,187.09,585.91,254.1
frame_000701.PNG,521.0,187.09,585.91,254.1
frame_000702.PNG,521.0,187.09,585.91,254.1
frame_000703.PNG,521.0,187.09,585.91,254.1
frame_000704.PNG,521.0,187.09,585.91,254.1
frame_000705.PNG,521.0,187.09,585.91,254.1
frame_000706.PNG,521.0,187.09,585.91,254.1
frame_000707.PNG,521.0,187.09,585.91,254.1
frame_000708.PNG,521.0,187.09,585.91,254.1
frame_000709.PNG,521.0,187.09,585.91,254.1
frame_000710.PNG,521.0,187.09,585.91,254.1
frame_000711.PNG,521.0,187.09,585.91,254.1
frame_000712.PNG,521.0,187.09,585.91,254.1
frame_000713.PNG,521.0,187.09,585.91,254.1
frame_000714.PNG,521.0,187.09,585.91,254.1
frame_000715.PNG,521.0,187.09,585.91,254.1
frame_000716.PNG,521.0,187.09,585.91,254.1
frame_000717.PNG,521.0,187.09,585.91,254.1
frame_000718.PNG,521.0,187.09,585.91,254.1
frame_000719.PNG,521.0,187.09,585.91,254.1
frame_000720.PNG,521.0,187.09,585.91,254.1
frame_000721.PNG,521.0,187.09,585.91,254.1
frame_000722.PNG,521.0,187.09,585.91,254.1
frame_000723.PNG,521.0,187.09,585.91,254.1
frame_000724.PNG,521.0,187.09,585.91,254.1
frame_000725.PNG,521.0,187.09,585.91,254.1
frame_000726.PNG,521.0,187.09,585.91,254.1
frame_000727.PNG,521.0,187.09,585.91,254.1
frame_000728.PNG,521.0,187.09,585.91,254.1
frame_000729.PNG,521.0,187.09,585.91,254.1
frame_000730.PNG,521.0,187.09,585.91,254.1
frame_000731.PNG,521.0,187.09,585.91,254.1
frame_000732.PNG,521.0,187.09,585.91,254.1
frame_000733.PNG,521.0,187.09,585.91,254.1
frame_000734.PNG,521.0,187.09,585.91,254.1
frame_000735.PNG,521.0,187.09,585.91,254.1
frame_000736.PNG,521.0,187.09,585.91,254.1
frame_000737.PNG,521.0,187.09,585.91,254.1
frame_000738.PNG,521.0,187.09,585.91,254.1
frame_000739.PNG,521.0,187.09,585.91,254.1
frame_000740.PNG,521.0,187.09,585.91,254.1
frame_000741.PNG,521.0,187.09,585.91,254.1
frame_000742.PNG,521.0,187.09,585.91,254.1
frame_000743.PNG,521.0,187.09,585.91,254.1
frame_000744.PNG,521.0,187.09,585.91,254.1
frame_000745.PNG,521.0,187.09,585.91,254.1
frame_000746.PNG,521.0,187.09,585.91,254.1
frame_000747.PNG,521.0,187.09,585.91,254.1
frame_000748.PNG,521.0,187.09,585.91,254.1
frame_000749.PNG,521.0,187.09,585.91,254.1
frame_000750.PNG,521.0,187.09,585.91,254.1
frame_000751.PNG,521.0,187.09,585.91,254.1
frame_000752.PNG,521.0,187.09,585.91,254.1
frame_000753.PNG,521.0,187.09,585.91,254.1
frame_000754.PNG,521.0,187.09,585.91,254.1
frame_000755.PNG,521.0,187.09,585.91,254.1
frame_000756.PNG,521.0,187.09,585.91,254.1
frame_000757.PNG,521.0,187.09,585.91,254.1
frame_000758.PNG,521.0,187.09,585.91,254.1
frame_000759.PNG,521.0,187.09,585.91,254.1
frame_000760.PNG,521.0,187.09,585.91,254.1
frame_000761.PNG,521.0,187.09,585.91,254.1
frame_000762.PNG,521.0,187.09,585.91,254.1
frame_000763.PNG,521.0,187.09,585.91,254.1
frame_000764.PNG,521.0,187.09,585.91,254.1
frame_000765.PNG,521.0,187.09,585.91,254.1
frame_000766.PNG,521.0,187.09,585.91,254.1
frame_000767.PNG,521.0,187.09,585.91,254.1
frame_000768.PNG,521.0,187.09,585.91,254.1
frame_000769.PNG,521.0,187.09,585.91,254.1
frame_000770.PNG,521.0,187.09,585.91,254.1
frame_000771.PNG,521.0,187.09,585.91,254.1
frame_000772.PNG,521.0,187.09,585.91,254.1
frame_000773.PNG,521.0,187.09,585.91,254.1
frame_000774.PNG,521.0,187.09,585.91,254.1
frame_000775.PNG,521.0,187.09,585.91,254.1
frame_000776.PNG,521.0,187.09,585.91,254.1
frame_000777.PNG,521.0,187.09,585.91,254.1
frame_000778.PNG,521.0,187.09,585.91,254.1
frame_000779.PNG,521.0,187.09,585.91,254.1
frame_000780.PNG,521.0,187.09,585.91,254.1
frame_000781.PNG,521.0,187.09,585.91,254.1
frame_000782.PNG,521.0,187.09,585.91,254.1
frame_000783.PNG,521.0,187.09,585.91,254.1
frame_000784.PNG,521.0,187.09,585.91,254.1
frame_000785.PNG,521.0,187.09,585.91,254.1
frame_000786.PNG,521.0,187.09,585.91,254.1
frame_000787.PNG,521.0,187.09,585.91,254.1
frame_000788.PNG,521.0,187.09,585.91,254.1
frame_000789.PNG,521.0,187.09,585.91,254.1
frame_000790.PNG,521.0,187.09,585.91,254.1
frame_000791.PNG,521.0,187.09,585.91,254.1
frame_000792.PNG,521.0,187.09,585.91,254.1
frame_000793.PNG,521.0,187.09,585.91,254.1
frame_000794.PNG,521.0,187.09,585.91,254.1
frame_000795.PNG,521.0,187.09,585.91,254.1
frame_000796.PNG,521.0,187.09,585.91,254.1
frame_000797.PNG,521.0,187.09,585.91,254.1
frame_000798.PNG,521.0,187.09,585.91,254.1
frame_000799.PNG,521.0,187.09,585.91,254.1
frame_000800.PNG,521.0,187.09,585.91,254.1
frame_000801.PNG,521.0,187.09,585.91,254.1
frame_000802.PNG,521.0,187.09,585.91,254.1
frame_000803.PNG,521.0,187.09,585.91,254.1
frame_000804.PNG,521.0,187.09,585.91,254.1
frame_000805.PNG,521.0,187.09,585.91,254.1
frame_000806.PNG,521.0,187.09,585.91,254.1
frame_000807.PNG,521.0,187.09,585.91,254.1
frame_000808.PNG,521.0,187.09,585.91,254.1
frame_000809.PNG,521.0,187.09,585.91,254.1
frame_000810.PNG,521.0,187.09,585.91,254.1
frame_000811.PNG,521.0,187.09,585.91,254.1
frame_000812.PNG,521.0,187.09,585.91,254.1
frame_000813.PNG,521.0,187.09,585.91,254.1
frame_000814.PNG,521.0,187.09,585.91,254.1
frame_000815.PNG,521.0,187.09,585.91,254.1
frame_000816.PNG,521.0,187.09,585.91,254.1
frame_000817.PNG,521.0,187.09,585.91,254.1
frame_000818.PNG,521.0,187.09,585.91,254.1
frame_000819.PNG,521.0,187.09,585.91,254.1
frame_000820.PNG,521.0,187.09,585.91,254.1
frame_000821.PNG,521.0,187.09,585.91,254.1
frame_000822.PNG,521.0,187.09,585.91,254.1
frame_000823.PNG,521.0,187.09,585.91,254.1
frame_000824.PNG,521.0,187.09,585.91,254.1
frame_000825.PNG,521.0,187.09,585.91,254.1
frame_000826.PNG,521.0,187.09,585.91,254.1
frame_000827.PNG,521.0,187.09,585.91,254.1
frame_000828.PNG,521.0,187.09,585.91,254.1
frame_000829.PNG,521.0,187.09,585.91,254.1
frame_000830.PNG,521.0,187.09,585.91,254.1
frame_000831.PNG,521.0,187.09,585.91,254.1
frame_000832.PNG,521.0,187.09,585.91,254.1
frame_000833.PNG,521.0,187.09,585.91,254.1
frame_000834.PNG,521.0,187.09,585.91,254.1
frame_000835.PNG,521.0,187.09,585.91,254.1
frame_000836.PNG,521.0,187.09,585.91,254.1
frame_000837.PNG,521.0,187.09,585.91,254.1
frame_000838.PNG,521.0,187.09,585.91,254.1
frame_000839.PNG,521.0,187.09,585.91,254.1
frame_000840.PNG,521.0,187.09,585.91,254.1
frame_000841.PNG,521.0,187.09,585.91,254.1
frame_000842.PNG,521.0,187.09,585.91,254.1
frame_000843.PNG,521.0,187.09,585.91,254.1
frame_000844.PNG,521.0,187.09,585.91,254.1
frame_000845.PNG,521.0,187.09,585.91,254.1
frame_000846.PNG,521.0,187.09,585.91,254.1
frame_000847.PNG,521.0,187.09,585.91,254.1
frame_000848.PNG,521.0,187.09,585.91,254.1
frame_000849.PNG,521.0,187.09,585.91,254.1
frame_000850.PNG,521.0,187.09,585.91,254.1
frame_000851.PNG,521.0,187.09,585.91,254.1
frame_000852.PNG,521.0,187.09,585.91,254.1
frame_000853.PNG,521.0,187.09,585.91,254.1
frame_000854.PNG,521.0,187.09,585.91,254.1
frame_000855.PNG,521.0,187.09,585.91,254.1
frame_000856.PNG,521.0,187.09,585.91,254.1
frame_000857.PNG,521.0,187.09,585.91,254.1
frame_000858.PNG,521.0,187.09,585.91,254.1
frame_000859.PNG,521.0,187.09,585.91,254.1
frame_000860.PNG,521.0,187.09,585.91,254.1
frame_000861.PNG,521.0,187.09,585.91,254.1
frame_000862.PNG,521.0,187.09,585.91,254.1
frame_000863.PNG,521.0,187.09,585.91,254.1
frame_000864.PNG,521.0,187.09,585.91,254.1
frame_000865.PNG,521.0,187.09,585.91,254.1
frame_000866.PNG,521.0,187.09,585.91,254.1
frame_000867.PNG,521.0,187.09,585.91,254.1
frame_000868.PNG,521.0,187.09,585.91,254.1
frame_000869.PNG,521.0,187.09,585.91,254.1
frame_000870.PNG,521.0,187.09,585.91,254.1
frame_000871.PNG,521.0,187.09,585.91,254.1
frame_000872.PNG,521.0,187.09,585.91,254.1
frame_000873.PNG,521.0,187.09,585.91,254.1
frame_000874.PNG,521.0,187.09,585.91,254.1
frame_000875.PNG,521.0,187.09,585.91,254.1
frame_000876.PNG,521.0,187.09,585.91,254.1
frame_000877.PNG,521.0,187.09,585.91,254.1
frame_000878.PNG,521.0,187.09,585.91,254.1
frame_000879.PNG,521.0,187.09,585.91,254.1
frame_000880.PNG,521.0,187.09,585.91,254.1
frame_000881.PNG,521.0,187.09,585.91,254.1
frame_000882.PNG,521.0,187.09,585.91,254.1
frame_000883.PNG,521.0,187.09,585.91,254.1
frame_000884.PNG,521.0,187.09,585.91,254.1
frame_000885.PNG,521.0,187.09,585.91,254.1
frame_000886.PNG,521.0,187.09,585.91,254.1
frame_000887.PNG,521.0,187.09,585.91,254.1
frame_000888.PNG,521.0,187.09,585.91,254.1
frame_000889.PNG,521.0,187.09,585.91,254.1
frame_000890.PNG,521.0,187.09,585.91,254.1
frame_000891.PNG,521.0,187.09,585.91,254.1
frame_000892.PNG,521.0,187.09,585.91,254.1
frame_000893.PNG,521.0,187.09,585.91,254.1
frame_000894.PNG,521.0,187.09,585.91,254.1
frame_000895.PNG,521.0,187.09,585.91,254.1
frame_000896.PNG,521.0,187.09,585.91,254.1
frame_000897.PNG,521.0,187.09,585.91,254.1
frame_000898.PNG,521.0,187.09,585.91,254.1
frame_000899.PNG,521.0,187.09,585.91,254.1
frame_000900.PNG,521.0,187.09,585.91,254.1
frame_000143.PNG,596.05,0.0,620.15,10.3
frame_000144.PNG,596.05,0.0,620.5,10.97
frame_000145.PNG,596.05,0.0,620.85,11.64
frame_000146.PNG,596.05,0.0,621.2,12.31
frame_000147.PNG,596.05,0.0,621.55,12.99
frame_000148.PNG,596.05,0.0,621.9,13.66
frame_000149.PNG,596.05,0.0,622.25,14.33
frame_000150.PNG,596.05,0.0,622.6,15.0
frame_000151.PNG,596.28,0.23,622.95,15.61
frame_000152.PNG,596.51,0.45,623.3,16.21
frame_000153.PNG,596.74,0.67,623.65,16.82
frame_000154.PNG,596.97,0.9,624.0,17.42
frame_000155.PNG,597.2,1.12,624.35,18.03
frame_000156.PNG,597.43,1.35,624.7,18.63
frame_000157.PNG,597.66,1.57,625.05,19.24
frame_000158.PNG,597.89,1.8,625.4,19.84
frame_000159.PNG,598.12,2.02,625.75,20.45
frame_000160.PNG,598.35,2.25,626.1,21.05
frame_000161.PNG,598.58,2.48,626.45,21.66
frame_000162.PNG,598.81,2.7,626.8,22.26
frame_000163.PNG,599.04,2.93,627.15,22.87
frame_000164.PNG,599.27,3.15,627.5,23.47
frame_000165.PNG,599.5,3.38,627.85,24.08
frame_000166.PNG,599.73,3.6,628.2,24.68
frame_000167.PNG,599.96,3.82,628.55,25.29
frame_000168.PNG,600.19,4.05,628.9,25.89
frame_000169.PNG,600.42,4.27,629.25,26.5
frame_000170.PNG,600.65,4.5,629.6,27.1
frame_000171.PNG,600.92,5.1,629.96,27.88
frame_000172.PNG,601.19,5.7,630.32,28.66
frame_000173.PNG,601.46,6.3,630.68,29.44
frame_000174.PNG,601.73,6.9,631.04,30.22
frame_000175.PNG,602.0,7.5,631.4,31.0
frame_000176.PNG,602.27,8.1,631.76,31.78
frame_000177.PNG,602.54,8.7,632.12,32.56
frame_000178.PNG,602.81,9.3,632.48,33.34
frame_000179.PNG,603.08,9.9,632.84,34.12
frame_000180.PNG,603.35,10.5,633.2,34.9
frame_000181.PNG,603.61,11.18,633.62,35.72
frame_000182.PNG,603.87,11.86,634.04,36.54
frame_000183.PNG,604.13,12.54,634.46,37.36
frame_000184.PNG,604.39,13.22,634.88,38.18
frame_000185.PNG,604.65,13.9,635.3,39.0
frame_000186.PNG,604.91,14.58,635.72,39.82
frame_000187.PNG,605.17,15.26,636.14,40.64
frame_000188.PNG,605.43,15.94,636.56,41.46
frame_000189.PNG,605.69,16.62,636.98,42.28
frame_000190.PNG,605.95,17.3,637.4,43.1
frame_000191.PNG,606.25,18.12,637.78,44.08
frame_000192.PNG,606.55,18.94,638.16,45.06
frame_000193.PNG,606.85,19.76,638.54,46.04
frame_000194.PNG,607.15,20.58,638.92,47.02
frame_000195.PNG,607.45,21.4,639.3,48.0
frame_000196.PNG,607.75,22.22,639.68,48.98
